,user_id,name,category,skill_level
4429,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Machine learning,Kp,4
4430,ccb1397e-2349-11ea-ad55-74d02b9c93aa,Know Your Customers (KYC),Ii,5
4431,ccb1397e-2349-11ea-ad55-74d02b9c93aa,Compassion,Ii,3
4432,ccb1397e-2349-11ea-ad55-74d02b9c93aa,Paperwork/record-keeping abilities,Ii,2
4433,ccb1397e-2349-11ea-ad55-74d02b9c93aa,Updated curriculum knowledge,pO,1
4434,ccb1397e-2349-11ea-ad55-74d02b9c93aa,CSS preprocessors,Mf,4
4435,ccb1397e-2349-11ea-ad55-74d02b9c93aa,Cold-calling,Mf,1
4436,ccb1397f-2349-11ea-abbb-74d02b9c93aa,Accuracy,nN,3
4437,ccb1397f-2349-11ea-abbb-74d02b9c93aa,Ad design,nN,1
4438,ccb1397f-2349-11ea-abbb-74d02b9c93aa,Microsoft Excel,CN,3
4439,ccb1397f-2349-11ea-abbb-74d02b9c93aa,Content Management Systems (CMS),CN,2
4440,ccb1397f-2349-11ea-abbb-74d02b9c93aa,Enterprise Resource Planning,CN,4
4442,ccb13981-2349-11ea-ba25-74d02b9c93aa,Business Development,fn,2
4443,ccb13981-2349-11ea-ba25-74d02b9c93aa,Innovation,fn,1
4444,ccb13981-2349-11ea-ba25-74d02b9c93aa,Cold-calling,fn,3
4445,ccb13982-2349-11ea-a777-74d02b9c93aa,Color sense & theory,CU,1
4446,ccb13982-2349-11ea-a777-74d02b9c93aa,Typography,yo,3
4447,ccb13982-2349-11ea-a777-74d02b9c93aa,Color sense & theory,yo,4
4448,ccb13982-2349-11ea-a777-74d02b9c93aa,Wordpress,yo,5
4449,ccb13982-2349-11ea-a777-74d02b9c93aa,Social media and mobile marketing,yo,4
4452,ccb13985-2349-11ea-aa7b-74d02b9c93aa,CMS Tools,PH,5
4453,ccb13985-2349-11ea-aa7b-74d02b9c93aa,Logo creation,HN,1
4454,ccb13985-2349-11ea-aa7b-74d02b9c93aa,Cognos Analytics (IBM),HN,5
4455,ccb13985-2349-11ea-aa7b-74d02b9c93aa,Integration of visual communication in social media platforms,HN,5
4458,ccb13988-2349-11ea-89d0-74d02b9c93aa,Search Engine Optimization (SEO),xH,2
4459,ccb13988-2349-11ea-89d0-74d02b9c93aa,Motivation,xH,2
4460,ccb13988-2349-11ea-89d0-74d02b9c93aa,Customer Relationship Management (CRM),ta,3
4461,ccb13988-2349-11ea-89d0-74d02b9c93aa,Emotional Intelligence,ta,4
4462,ccb13988-2349-11ea-89d0-74d02b9c93aa,SQL,uu,4
4463,ccb13988-2349-11ea-89d0-74d02b9c93aa,Negotiation,uu,1
4464,ccb13988-2349-11ea-89d0-74d02b9c93aa,Microsoft Excel,uu,5
4465,ccb13988-2349-11ea-89d0-74d02b9c93aa,Six Sigma techniques,uu,3
4466,ccb13989-2349-11ea-8fe2-74d02b9c93aa,Strategic Management,sG,1
4467,ccb13989-2349-11ea-8fe2-74d02b9c93aa,Active listening,sG,2
4468,ccb13989-2349-11ea-8fe2-74d02b9c93aa,General business knowledge,wT,1
4469,ccb13989-2349-11ea-8fe2-74d02b9c93aa,Wireframes,wT,3
4470,ccb13989-2349-11ea-8fe2-74d02b9c93aa,CMS Tools,wT,3
4471,ccb13989-2349-11ea-8fe2-74d02b9c93aa,Cognos Analytics (IBM),wT,2
4472,ccb13989-2349-11ea-8fe2-74d02b9c93aa,Teamwork,sc,2
4473,ccb13989-2349-11ea-8fe2-74d02b9c93aa,Active listening,sc,1
4474,ccb13989-2349-11ea-8fe2-74d02b9c93aa,Emotional Intelligence,sc,2
4475,ccb1398a-2349-11ea-92f2-74d02b9c93aa,Attention to detail,ch,3
4476,ccb1398a-2349-11ea-92f2-74d02b9c93aa,Planning,ch,1
4477,ccb1398a-2349-11ea-92f2-74d02b9c93aa,Cognos Analytics (IBM),ch,1
4478,ccb1398a-2349-11ea-92f2-74d02b9c93aa,Interactive media design,ch,2
4479,ccb1398b-2349-11ea-a916-74d02b9c93aa,Motivation,dE,1
4480,ccb1398b-2349-11ea-a916-74d02b9c93aa,The McKinsey 7s Framework,dE,5
4481,ccb1398b-2349-11ea-a916-74d02b9c93aa,Responsive design principles,dE,4
4482,ccb1398b-2349-11ea-a916-74d02b9c93aa,Motivation,aq,1
4483,ccb1398b-2349-11ea-a916-74d02b9c93aa,Adobe Creative Suite,aq,4
4484,ccb1398b-2349-11ea-a916-74d02b9c93aa,SAS,aq,4
4485,ccb1398b-2349-11ea-a916-74d02b9c93aa,Filing and paper management,aq,2
4487,ccb1398d-2349-11ea-8c25-74d02b9c93aa,Dreamweaver,xf,1
4488,ccb1398d-2349-11ea-8c25-74d02b9c93aa,Technical and non-technical communication,xf,3
4489,ccb1398d-2349-11ea-8c25-74d02b9c93aa,Strategic Management,xf,1
4490,ccb1398d-2349-11ea-8c25-74d02b9c93aa,Product knowledge,vr,2
4491,ccb1398d-2349-11ea-8c25-74d02b9c93aa,Microsoft Excel,vr,1
4492,ccb1398d-2349-11ea-8c25-74d02b9c93aa,Customer Relationship Management (CRM),vr,2
4493,ccb1398d-2349-11ea-8c25-74d02b9c93aa,Attention to detail & aesthetics,vr,2
4494,ccb1398e-2349-11ea-aefa-74d02b9c93aa,SPSS,Xl,2
4495,ccb1398e-2349-11ea-aefa-74d02b9c93aa,Adobe Photoshop,Xl,1
4496,ccb1398e-2349-11ea-aefa-74d02b9c93aa,CMS Tools,mF,5
4497,ccb1398e-2349-11ea-aefa-74d02b9c93aa,Accounting Software,mF,2
4498,ccb1398e-2349-11ea-aefa-74d02b9c93aa,Effective communication and sociability,mF,2
4499,ccb1398f-2349-11ea-b5ce-74d02b9c93aa,Technical and non-technical communication,LU,1
4500,ccb1398f-2349-11ea-b5ce-74d02b9c93aa,Technical writing,LU,3
4501,ccb1398f-2349-11ea-b5ce-74d02b9c93aa,Wireframes,oX,4
4502,ccb1398f-2349-11ea-b5ce-74d02b9c93aa,Graphic User Interfaces (GUI),oX,4
4503,ccb1398f-2349-11ea-b5ce-74d02b9c93aa,Web scraping,oX,1
4504,ccb13990-2349-11ea-90e0-74d02b9c93aa,Bookkeeping through Excel,FG,1
4505,ccb13990-2349-11ea-90e0-74d02b9c93aa,Bookkeeping through Excel,FG,5
4506,ccb13990-2349-11ea-90e0-74d02b9c93aa,Color sense & theory,Wl,3
4507,ccb13990-2349-11ea-90e0-74d02b9c93aa,Integration of visual communication in social media platforms,Wl,2
4508,ccb13990-2349-11ea-90e0-74d02b9c93aa,Business Development,Wl,3
4509,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Business Process Modeling,Ks,1
4510,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Wordpress,Ks,3
4511,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Application Programming Interface (API),Ks,4
4512,ccb13991-2349-11ea-9b4e-74d02b9c93aa,CRO and A/B Testing,Ks,3
4513,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Six Sigma techniques,aO,4
4514,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Search Engine Optimization (SEO),NY,2
4515,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Data Mapping,NY,2
4516,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Javascript,NY,4
4517,ccb13991-2349-11ea-9b4e-74d02b9c93aa,Attention to detail & aesthetics,NY,3
4518,ccb13992-2349-11ea-8ca3-74d02b9c93aa,Buyer-Responsive selling,sz,3
4519,ccb13992-2349-11ea-8ca3-74d02b9c93aa,Negotiation,sz,1
4520,ccb13992-2349-11ea-8ca3-74d02b9c93aa,Cold-calling,sz,5
4521,ccb13992-2349-11ea-8ca3-74d02b9c93aa,Task delegation,JY,3
4522,ccb13992-2349-11ea-8ca3-74d02b9c93aa,Basic knowledge of user interface communication,JY,3
4523,ccb13993-2349-11ea-881f-74d02b9c93aa,InDesign,mL,3
4524,ccb13993-2349-11ea-881f-74d02b9c93aa,Matlab,mL,2
4526,ccb13995-2349-11ea-8245-74d02b9c93aa,Python,LF,4
4527,ccb13995-2349-11ea-8245-74d02b9c93aa,Accounting Software,cd,5
4528,ccb13995-2349-11ea-8245-74d02b9c93aa,Infographics,cd,4
4529,ccb13995-2349-11ea-8245-74d02b9c93aa,Search Engine Optimization (SEO),cd,3
4530,ccb13996-2349-11ea-8306-74d02b9c93aa,Targeting and marketing through visual communications,Fl,1
4531,ccb13996-2349-11ea-8306-74d02b9c93aa,Basic knowledge of user interface communication,Fl,1
4532,ccb13996-2349-11ea-8306-74d02b9c93aa,Motivation,Fl,5
4533,ccb13996-2349-11ea-8306-74d02b9c93aa,Web scraping,cG,3
4534,ccb13996-2349-11ea-8306-74d02b9c93aa,Entity Relationship Diagrams,cG,5
4535,ccb13996-2349-11ea-8306-74d02b9c93aa,Accuracy,cG,5
4538,ccb13999-2349-11ea-bbb9-74d02b9c93aa,CPR,ca,3
4539,ccb13999-2349-11ea-bbb9-74d02b9c93aa,Creativity,ca,1
4540,ccb13999-2349-11ea-bbb9-74d02b9c93aa,Matlab,hF,3
4541,ccb13999-2349-11ea-bbb9-74d02b9c93aa,Lead generation,hF,1
4542,ccb13999-2349-11ea-bbb9-74d02b9c93aa,Customer Relationship Management (CRM),xZ,4
4543,ccb13999-2349-11ea-bbb9-74d02b9c93aa,B2B Marketing,xZ,1
4545,ccb1399b-2349-11ea-985e-74d02b9c93aa,Time management,Iz,1
4546,ccb1399b-2349-11ea-985e-74d02b9c93aa,Sales,Iz,2
4547,ccb1399c-2349-11ea-a43a-74d02b9c93aa,Anti Money Laundering,sr,5
4548,ccb1399c-2349-11ea-a43a-74d02b9c93aa,People management,sr,5
4549,ccb1399c-2349-11ea-a43a-74d02b9c93aa,Task delegation,sr,5
4550,ccb1399d-2349-11ea-8330-74d02b9c93aa,Microsoft Excel,TS,1
4551,ccb1399d-2349-11ea-8330-74d02b9c93aa,Anti Money Laundering,TS,2
4552,ccb1399d-2349-11ea-8330-74d02b9c93aa,Javascript,TS,1
4553,ccb1399d-2349-11ea-8330-74d02b9c93aa,B2B Marketing,TS,5
4554,ccb1399d-2349-11ea-8330-74d02b9c93aa,Social media and mobile marketing,sH,4
4555,ccb1399d-2349-11ea-8330-74d02b9c93aa,Storytelling,sH,5
4556,ccb1399d-2349-11ea-8330-74d02b9c93aa,Accounting Software,sH,3
4557,ccb1399d-2349-11ea-8330-74d02b9c93aa,Stress management,sH,4
4558,ccb1399d-2349-11ea-8330-74d02b9c93aa,Innovation,VB,4
4559,ccb1399e-2349-11ea-b820-74d02b9c93aa,Patience,Mw,2
4560,ccb1399e-2349-11ea-b820-74d02b9c93aa,Python,Mw,5
4561,ccb1399e-2349-11ea-b820-74d02b9c93aa,Illustrator,Mw,4
4562,ccb1399e-2349-11ea-b820-74d02b9c93aa,Product knowledge,WH,2
4563,ccb1399f-2349-11ea-963e-74d02b9c93aa,Communication,ZD,1
4564,ccb1399f-2349-11ea-963e-74d02b9c93aa,Adobe Photoshop,ZD,3
4565,ccb1399f-2349-11ea-963e-74d02b9c93aa,Search Engine Optimization (SEO),VW,2
4566,ccb1399f-2349-11ea-963e-74d02b9c93aa,Big Data tools,VW,2
4567,ccb1399f-2349-11ea-963e-74d02b9c93aa,Email marketing,LB,3
4568,ccb1399f-2349-11ea-963e-74d02b9c93aa,Email marketing,LB,1
4569,ccb139a0-2349-11ea-84ba-74d02b9c93aa,Lead generation,Us,1
4570,ccb139a0-2349-11ea-84ba-74d02b9c93aa,Technical writing,Us,1
4572,ccb139a2-2349-11ea-bb41-74d02b9c93aa,Strategic Management,DO,4
4573,ccb139a2-2349-11ea-bb41-74d02b9c93aa,Clear communication,DO,2
4574,ccb139a2-2349-11ea-bb41-74d02b9c93aa,Social media/digital communication,DO,1
4575,ccb139a2-2349-11ea-bb41-74d02b9c93aa,Paperwork/record-keeping abilities,jZ,5
4576,ccb139a2-2349-11ea-bb41-74d02b9c93aa,HTML/CSS,jZ,4
4578,ccb139a4-2349-11ea-83f9-74d02b9c93aa,B2B Marketing,GX,1
4579,ccb139a4-2349-11ea-83f9-74d02b9c93aa,Closing,GX,2
4580,ccb139a4-2349-11ea-83f9-74d02b9c93aa,Problem-solving,GX,2
4581,ccb139a4-2349-11ea-83f9-74d02b9c93aa,Filing and paper management,GX,3
4582,ccb139a4-2349-11ea-83f9-74d02b9c93aa,Search Engine and Keyword Optimization,pr,5
4583,ccb139a4-2349-11ea-83f9-74d02b9c93aa,Illustrator,pr,5
4584,ccb139a4-2349-11ea-83f9-74d02b9c93aa,Acute care,pr,3
4585,ccb139a4-2349-11ea-83f9-74d02b9c93aa,Brand management,pr,3
4586,ccb139a5-2349-11ea-9243-74d02b9c93aa,Technological savviness,tz,1
4587,ccb139a5-2349-11ea-9243-74d02b9c93aa,Microsoft Office Pack,Gq,2
4588,ccb139a5-2349-11ea-9243-74d02b9c93aa,Infographics,Gq,4
4589,ccb139a5-2349-11ea-9243-74d02b9c93aa,Planning,Gq,1
4590,ccb139a5-2349-11ea-9243-74d02b9c93aa,Problem-solving,Vc,1
4591,ccb139a5-2349-11ea-9243-74d02b9c93aa,Infection control,Vc,4
4592,ccb139a5-2349-11ea-9243-74d02b9c93aa,Technical writing,Vc,4
4593,ccb139a5-2349-11ea-9243-74d02b9c93aa,Content Management Systems (CMS),Vc,2
4594,ccb139a6-2349-11ea-8352-74d02b9c93aa,Innovation,Zy,5
4595,ccb139a6-2349-11ea-8352-74d02b9c93aa,Big Data tools,Zy,1
4596,ccb139a6-2349-11ea-8352-74d02b9c93aa,Logo creation,Zy,4
4597,ccb139a6-2349-11ea-8352-74d02b9c93aa,CSS preprocessors,Zy,2
4598,ccb139a6-2349-11ea-8352-74d02b9c93aa,Technological savviness,Dr,1
4599,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,Communication,WG,1
4600,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,Microsoft Office Pack,WG,2
4601,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,Photo editing,WG,1
4602,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,Interactive media design,WG,3
4603,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,Wireframes,HK,5
4604,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,The 4 P-s of Marketing,HK,3
4605,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,Web scraping,HK,5
4606,ccb139a7-2349-11ea-9b8a-74d02b9c93aa,Bookkeeping through Excel,HK,5
4608,ccb139a9-2349-11ea-b7c7-74d02b9c93aa,Physical endurance,oF,4
4609,ccb139aa-2349-11ea-bbeb-74d02b9c93aa,HTML/CSS,yd,4
4610,ccb139aa-2349-11ea-bbeb-74d02b9c93aa,Storyboarding,yd,4
4611,ccb139aa-2349-11ea-bbeb-74d02b9c93aa,Numerical competence,yd,2
4612,ccb139aa-2349-11ea-bbeb-74d02b9c93aa,Email marketing,yd,3
4614,ccb139ac-2349-11ea-9530-74d02b9c93aa,Closing,kl,5
4615,ccb139ac-2349-11ea-9530-74d02b9c93aa,Targeting and marketing through visual communications,kl,1
4616,ccb139ac-2349-11ea-9530-74d02b9c93aa,Technical and non-technical communication,kl,4
4617,ccb139ac-2349-11ea-9530-74d02b9c93aa,Social media/digital communication,Qk,4
4618,ccb139ac-2349-11ea-9530-74d02b9c93aa,B2B Marketing,Qk,5
4619,ccb139ac-2349-11ea-9530-74d02b9c93aa,Email marketing,Qk,3
4620,ccb139ac-2349-11ea-9530-74d02b9c93aa,Acute care,Lm,3
4621,ccb139ac-2349-11ea-9530-74d02b9c93aa,Buyer engagement,Lm,1
4622,ccb139ac-2349-11ea-9530-74d02b9c93aa,Cold-calling,Lm,4
4623,ccb139ad-2349-11ea-a66b-74d02b9c93aa,Wordpress,sk,3
4624,ccb139ad-2349-11ea-a66b-74d02b9c93aa,Attention to detail,sk,1
4625,ccb139ad-2349-11ea-a66b-74d02b9c93aa,Illustrator,sk,1
4626,ccb139ad-2349-11ea-a66b-74d02b9c93aa,Charisma,sk,4
4627,ccb139ae-2349-11ea-a9eb-74d02b9c93aa,CRO and A/B Testing,BC,3
4628,ccb139af-2349-11ea-8d39-74d02b9c93aa,Attention to detail & aesthetics,dy,2
4629,ccb139af-2349-11ea-8d39-74d02b9c93aa,Emotional Intelligence,dy,3
4631,ccb139b1-2349-11ea-85ff-74d02b9c93aa,Mathematics,HM,4
4632,ccb139b1-2349-11ea-85ff-74d02b9c93aa,SPSS,HM,2
4633,ccb139b1-2349-11ea-85ff-74d02b9c93aa,Data Mapping,HM,4
4634,ccb139b1-2349-11ea-85ff-74d02b9c93aa,Visual Basic,SX,1
4635,ccb139b1-2349-11ea-85ff-74d02b9c93aa,Matlab,SX,3
4636,ccb139b1-2349-11ea-85ff-74d02b9c93aa,Strategic Management,eZ,4
4637,ccb139b1-2349-11ea-85ff-74d02b9c93aa,SEM,eZ,4
4638,ccb139b1-2349-11ea-85ff-74d02b9c93aa,Photoshop,eZ,1
4639,ccb139b1-2349-11ea-85ff-74d02b9c93aa,Six Sigma techniques,eZ,3
4640,ccb139b2-2349-11ea-ab9b-74d02b9c93aa,Search Engine Optimization (SEO),HW,2
4641,ccb139b2-2349-11ea-ab9b-74d02b9c93aa,PESTEL,uA,2
4642,ccb139b2-2349-11ea-ab9b-74d02b9c93aa,Task delegation,uA,1
4643,ccb139b2-2349-11ea-ab9b-74d02b9c93aa,Emotional Intelligence,FZ,4
4644,ccb139b2-2349-11ea-ab9b-74d02b9c93aa,Updated curriculum knowledge,FZ,3
4645,ccb139b2-2349-11ea-ab9b-74d02b9c93aa,Creativity,FZ,3
4647,ccb139b4-2349-11ea-9264-74d02b9c93aa,Technological & digital literacy,Lo,5
4648,ccb139b4-2349-11ea-9264-74d02b9c93aa,Teamwork,Lo,1
4649,ccb139b4-2349-11ea-9264-74d02b9c93aa,Web analytics,Lo,2
4650,ccb139b5-2349-11ea-9526-74d02b9c93aa,Accounting Software,Iz,5
4651,ccb139b5-2349-11ea-9526-74d02b9c93aa,Charisma,Iz,1
4652,ccb139b5-2349-11ea-9526-74d02b9c93aa,Product knowledge,Iz,1
4653,ccb139b5-2349-11ea-9526-74d02b9c93aa,System Context Diagrams,Iz,4
4654,ccb139b5-2349-11ea-9526-74d02b9c93aa,PESTEL,KD,3
4655,ccb139b5-2349-11ea-9526-74d02b9c93aa,Physical endurance,KD,4
4656,ccb139b5-2349-11ea-9526-74d02b9c93aa,Paid social media advertisements,KD,4
4657,ccb139b5-2349-11ea-9526-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,KD,2
4658,ccb139b5-2349-11ea-9526-74d02b9c93aa,Data analysis,oV,2
4659,ccb139b5-2349-11ea-9526-74d02b9c93aa,Illustrator,oV,4
4661,ccb139b7-2349-11ea-946d-74d02b9c93aa,SEM,lb,2
4662,ccb139b7-2349-11ea-946d-74d02b9c93aa,Patient care and assistance,lb,2
4663,ccb139b7-2349-11ea-946d-74d02b9c93aa,Negotiation,lb,2
4665,ccb139b9-2349-11ea-adac-74d02b9c93aa,SQL,gB,5
4666,ccb139b9-2349-11ea-adac-74d02b9c93aa,Project/campaign management,gB,2
4667,ccb139b9-2349-11ea-adac-74d02b9c93aa,Porter’s Five Forces,gB,2
4668,ccb139b9-2349-11ea-adac-74d02b9c93aa,Photoshop,gB,4
4669,ccb139b9-2349-11ea-adac-74d02b9c93aa,CPR,TR,4
4670,ccb139b9-2349-11ea-adac-74d02b9c93aa,Microsoft Visio,TR,4
4671,ccb139ba-2349-11ea-b101-74d02b9c93aa,Graphic User Interfaces (GUI),oS,4
4673,ccb139bc-2349-11ea-8200-74d02b9c93aa,Bookkeeping through Excel,OL,3
4674,ccb139bc-2349-11ea-8200-74d02b9c93aa,Filing and paper management,OL,5
4675,ccb139bc-2349-11ea-8200-74d02b9c93aa,Paperwork/record-keeping abilities,OL,5
4676,ccb139bc-2349-11ea-8200-74d02b9c93aa,Attention to detail,OL,2
4677,ccb139bc-2349-11ea-8200-74d02b9c93aa,The 4 P-s of Marketing,ex,2
4678,ccb139bc-2349-11ea-8200-74d02b9c93aa,The 4 P-s of Marketing,ex,4
4679,ccb139bc-2349-11ea-8200-74d02b9c93aa,Bookkeeping through Excel,ex,3
4680,ccb139bc-2349-11ea-8200-74d02b9c93aa,Email marketing,ex,2
4682,ccb139be-2349-11ea-ac5e-74d02b9c93aa,Entity Relationship Diagrams,wZ,2
4683,ccb139be-2349-11ea-ac5e-74d02b9c93aa,Typography,wZ,3
4684,ccb139be-2349-11ea-ac5e-74d02b9c93aa,Python,oS,1
4685,ccb139be-2349-11ea-ac5e-74d02b9c93aa,Enthusiasm,oS,2
4686,ccb139be-2349-11ea-ac5e-74d02b9c93aa,Revenue recognition,oS,3
4687,ccb139bf-2349-11ea-9c88-74d02b9c93aa,Testing/Debugging,kB,1
4688,ccb139bf-2349-11ea-9c88-74d02b9c93aa,Big Data tools,Fn,5
4689,ccb139bf-2349-11ea-9c88-74d02b9c93aa,Microsoft Visio,Fn,2
4690,ccb139bf-2349-11ea-9c88-74d02b9c93aa,Attention to detail & aesthetics,LL,5
4691,ccb139bf-2349-11ea-9c88-74d02b9c93aa,Closing,LL,3
4692,ccb139bf-2349-11ea-9c88-74d02b9c93aa,InDesign,LL,1
4693,ccb139bf-2349-11ea-9c88-74d02b9c93aa,System Context Diagrams,LL,1
4695,ccb139c1-2349-11ea-901d-74d02b9c93aa,Visual Basic,nM,5
4696,ccb139c1-2349-11ea-901d-74d02b9c93aa,Cloud networking and file sharing,nM,5
4697,ccb139c1-2349-11ea-901d-74d02b9c93aa,Color sense & theory,bV,2
4698,ccb139c1-2349-11ea-901d-74d02b9c93aa,Problem-solving,bV,2
4699,ccb139c1-2349-11ea-901d-74d02b9c93aa,Attention to detail,ea,2
4700,ccb139c1-2349-11ea-901d-74d02b9c93aa,Communication,ea,4
4701,ccb139c2-2349-11ea-a971-74d02b9c93aa,CSS preprocessors,eH,1
4702,ccb139c2-2349-11ea-a971-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,eH,4
4703,ccb139c2-2349-11ea-a971-74d02b9c93aa,Negotiation,eH,5
4704,ccb139c2-2349-11ea-a971-74d02b9c93aa,Problem-solving,eH,3
4705,ccb139c3-2349-11ea-af32-74d02b9c93aa,Technological savviness,Tj,1
4706,ccb139c4-2349-11ea-a902-74d02b9c93aa,R,OY,2
4707,ccb139c4-2349-11ea-a902-74d02b9c93aa,Testing/Debugging,OY,4
4708,ccb139c4-2349-11ea-a902-74d02b9c93aa,R,OY,4
4709,ccb139c4-2349-11ea-a902-74d02b9c93aa,Charisma,sQ,2
4714,ccb16013-2349-11ea-bced-74d02b9c93aa,Six Sigma techniques,TV,5
4715,ccb16013-2349-11ea-bced-74d02b9c93aa,Time management,Ca,2
4716,ccb16013-2349-11ea-bced-74d02b9c93aa,People management,Ca,2
4717,ccb16013-2349-11ea-bced-74d02b9c93aa,"Git/Version control (Github, gitlab)",Ca,5
4718,ccb16013-2349-11ea-bced-74d02b9c93aa,Web analytics,Ca,2
4719,ccb16013-2349-11ea-bced-74d02b9c93aa,Charisma,Ry,2
4720,ccb16013-2349-11ea-bced-74d02b9c93aa,Filing and paper management,Ry,1
4721,ccb16013-2349-11ea-bced-74d02b9c93aa,Big Data tools,Ry,5
4722,ccb16014-2349-11ea-92a2-74d02b9c93aa,Adobe Photoshop,wG,2
4725,ccb16017-2349-11ea-85cb-74d02b9c93aa,Interactive media design,gn,5
4726,ccb16017-2349-11ea-85cb-74d02b9c93aa,Adobe Creative Suite,up,4
4727,ccb16017-2349-11ea-85cb-74d02b9c93aa,Content Management Systems (CMS),up,1
4728,ccb16017-2349-11ea-85cb-74d02b9c93aa,Closing,up,4
4729,ccb16018-2349-11ea-af9d-74d02b9c93aa,Infographics,pv,2
4730,ccb16018-2349-11ea-af9d-74d02b9c93aa,Anti Money Laundering,TH,1
4731,ccb16018-2349-11ea-af9d-74d02b9c93aa,CRO and A/B Testing,TH,1
4732,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Dreamweaver,yl,4
4733,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Technological & digital literacy,yl,2
4734,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Creativity,yl,2
4735,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Patient care and assistance,yl,3
4736,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Adobe Creative Suite,ty,2
4737,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Clear communication,ty,4
4738,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Technological & digital literacy,ty,4
4739,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Filing and paper management,ty,1
4740,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Negotiation,lZ,2
4741,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Creativity,lZ,3
4742,ccb16019-2349-11ea-a6e3-74d02b9c93aa,Anti Money Laundering,lZ,4
4743,ccb1601a-2349-11ea-9692-74d02b9c93aa,Search Engine Optimization (SEO),cT,1
4744,ccb1601a-2349-11ea-9692-74d02b9c93aa,Accounting Software,cT,1
4745,ccb1601a-2349-11ea-9692-74d02b9c93aa,Research and data analysis,cT,4
4746,ccb1601a-2349-11ea-9692-74d02b9c93aa,Creativity,cT,3
4749,ccb1601d-2349-11ea-b344-74d02b9c93aa,R,QS,4
4750,ccb1601d-2349-11ea-b344-74d02b9c93aa,Responsive design principles,QS,4
4751,ccb1601d-2349-11ea-b344-74d02b9c93aa,Buyer-Responsive selling,cw,4
4752,ccb1601d-2349-11ea-b344-74d02b9c93aa,Paid social media advertisements,cw,3
4753,ccb1601d-2349-11ea-b344-74d02b9c93aa,Research and data analysis,cw,2
4754,ccb1601d-2349-11ea-b344-74d02b9c93aa,Adobe Creative Suite,GF,5
4755,ccb1601d-2349-11ea-b344-74d02b9c93aa,Numerical competence,GF,5
4756,ccb1601e-2349-11ea-b462-74d02b9c93aa,Planning,hU,5
4757,ccb1601e-2349-11ea-b462-74d02b9c93aa,Adobe Photoshop,gz,1
4758,ccb1601e-2349-11ea-b462-74d02b9c93aa,Photo editing,US,2
4760,ccb16020-2349-11ea-8514-74d02b9c93aa,Mathematics,Mn,2
4761,ccb16020-2349-11ea-8514-74d02b9c93aa,Machine learning,Mn,3
4762,ccb16020-2349-11ea-8514-74d02b9c93aa,Effective communication and sociability,Mn,1
4763,ccb16020-2349-11ea-8514-74d02b9c93aa,Basic knowledge of user interface communication,Mn,5
4764,ccb16020-2349-11ea-8514-74d02b9c93aa,SAS,LQ,3
4765,ccb16020-2349-11ea-8514-74d02b9c93aa,Project/campaign management,dQ,3
4766,ccb16021-2349-11ea-89e4-74d02b9c93aa,CPR,Ib,2
4767,ccb16021-2349-11ea-89e4-74d02b9c93aa,Data Mapping,Ib,3
4768,ccb16021-2349-11ea-89e4-74d02b9c93aa,Surgery preparation,dU,3
4769,ccb16021-2349-11ea-89e4-74d02b9c93aa,Python,dU,1
4770,ccb16021-2349-11ea-89e4-74d02b9c93aa,System Context Diagrams,dU,3
4771,ccb16021-2349-11ea-89e4-74d02b9c93aa,Content Management Systems (CMS),eZ,3
4772,ccb16021-2349-11ea-89e4-74d02b9c93aa,Paperwork/record-keeping abilities,eZ,1
4773,ccb16021-2349-11ea-89e4-74d02b9c93aa,Physical endurance,eZ,1
4774,ccb16021-2349-11ea-89e4-74d02b9c93aa,Educational platforms,eZ,5
4775,ccb16022-2349-11ea-9271-74d02b9c93aa,Social media and mobile marketing,fc,3
4776,ccb16022-2349-11ea-9271-74d02b9c93aa,Content Management Systems (CMS),fc,4
4777,ccb16022-2349-11ea-9271-74d02b9c93aa,Basic knowledge of user interface communication,fc,3
4778,ccb16023-2349-11ea-be15-74d02b9c93aa,Negotiation,YO,4
