,user_id,school_name,graduation_year,department,degree
1680,ccb11292-2349-11ea-b130-74d02b9c93aa,Sultan Qaboos University,1427927685,School of Management,2.8028764719931076
1682,ccb11294-2349-11ea-ae4a-74d02b9c93aa,Oklahoma State University,1175842829,School of Management,3.689315513291616
1683,ccb11294-2349-11ea-ae4a-74d02b9c93aa,Massachusetts Institute of Technology,1460447290,School of Management,2.9131372542289986
1684,ccb11294-2349-11ea-ae4a-74d02b9c93aa,American University of Beirut,1222554928,Centre for Aerospace Systems Design and Engineering (CASDE),3.0467947161516147
1685,ccb11295-2349-11ea-b64a-74d02b9c93aa,RMIT University,1510880352,Centre for Entrepreneurship (DSCE),3.033226960068782
1686,ccb11296-2349-11ea-b710-74d02b9c93aa,Qatar University,1570997155,ABC-EDS Research Academy,3.898097498471546
1687,ccb11296-2349-11ea-b710-74d02b9c93aa,Tokyo University of Agriculture and Technology,1566144856,Centre for Research in Nanotechnology and Science (CRNTS),3.65319892000738
1689,ccb11298-2349-11ea-a7a4-74d02b9c93aa,Université de Sherbrooke,1244932079,School of Management,1.8811872941871663
1690,ccb11298-2349-11ea-a7a4-74d02b9c93aa,University of Science and Technology of China,1127122515,School of Management,2.3402852262332337
1691,ccb11298-2349-11ea-a7a4-74d02b9c93aa,University of Sydney,1532726887,Aerospace Engineering,3.101804727579918
1692,ccb11299-2349-11ea-b2c7-74d02b9c93aa,Middlesex University,1421710766,Technology and Design (TCTD),2.1181687925843127
1693,ccb1129a-2349-11ea-a513-74d02b9c93aa,Amrita University,1576864016,Centre for Urban Science and Engineering (C-USE),3.362899307130492
1694,ccb1129b-2349-11ea-a3fd-74d02b9c93aa,University of Cambridge,1146246477,Centre for Bioengineering (WRCB),2.876839655763559
1695,ccb1129c-2349-11ea-87c4-74d02b9c93aa,Stony Brook University,1546845142,Centre for Urban Science and Engineering (C-USE),2.917296799398777
1696,ccb1129c-2349-11ea-87c4-74d02b9c93aa,York University,1274973889,Centre for Urban Science and Engineering (C-USE),3.011571502592572
1697,ccb1129c-2349-11ea-87c4-74d02b9c93aa,San Diego State University,1452123786,Industrial Design Centre,3.246395761160456
1699,ccb1129e-2349-11ea-b73a-74d02b9c93aa,University of East Anglia,1218754104,Civil Engineering,2.562824269786308
1700,ccb1129e-2349-11ea-b73a-74d02b9c93aa,Beijing Institute of Technology,1262053487,Civil Engineering,2.628640352801135
1701,ccb1129e-2349-11ea-b73a-74d02b9c93aa,University of Catania,1499652285,National Center of Excellence in Technology for Internal Security (NCETIS),1.8086493056978907
1704,ccb112a1-2349-11ea-8c7c-74d02b9c93aa,Federal University of São Carlos,874430426,Centre for Policy Studies (CPS),3.0061952354760373
1705,ccb112a2-2349-11ea-8ad2-74d02b9c93aa,Sheffield Hallam University,1415318446,Centre for Bioengineering (WRCB),3.5592424912662417
1709,ccb112a6-2349-11ea-b77b-74d02b9c93aa,"University of Maryland, College Park",1177746792,Energy Science and Engineering,3.043990336125927
1710,ccb112a6-2349-11ea-b77b-74d02b9c93aa,Maastricht University,1419242205,Energy Science and Engineering,2.976536644537952
1711,ccb112a7-2349-11ea-b31b-74d02b9c93aa,University of Pardubice,1489425165,Sophisticated Analytical Instrument Facility (SAIF),3.401633345649558
1712,ccb112a8-2349-11ea-baf7-74d02b9c93aa,University of Vermont,1507493602,School of Management,3.6196987486505057
1713,ccb112a9-2349-11ea-8b5b-74d02b9c93aa,University of Salento,1475776473,Physics,2.374404750404139
1714,ccb112a9-2349-11ea-8b5b-74d02b9c93aa,Free University of Berlin,1250657809,Physics,3.0062278269310134
1715,ccb112aa-2349-11ea-8408-74d02b9c93aa,Dalhousie University,1576864016,Centre for Research in Nanotechnology and Science (CRNTS),2.7855753789842264
1716,ccb112aa-2349-11ea-8408-74d02b9c93aa,University of Michigan,1576864016,Centre for Research in Nanotechnology and Science (CRNTS),3.027809549426853
1717,ccb112ab-2349-11ea-900c-74d02b9c93aa,Wageningen University and Research Center,1264212586,Mechanical Engineering,2.880756807417073
1718,ccb112ab-2349-11ea-900c-74d02b9c93aa,Tokyo University of Science,860614363,Mechanical Engineering,2.7145426910313266
1719,ccb112ac-2349-11ea-b48e-74d02b9c93aa,Peter the Great St Petersburg Polytechnic University,1481132924,Centre for Aerospace Systems Design and Engineering (CASDE),2.9454632451649743
1720,ccb112ac-2349-11ea-b48e-74d02b9c93aa,Kingston University,1545923962,Centre for Aerospace Systems Design and Engineering (CASDE),3.422796016240113
1721,ccb112ac-2349-11ea-b48e-74d02b9c93aa,University of Duisburg-Essen,1386011345,Metallurgical Engineering & Materials Science,2.3107544940623463
1722,ccb112ad-2349-11ea-b9e6-74d02b9c93aa,Erasmus University Rotterdam,1557254603,Mathematics,2.5553935873082816
1723,ccb112ad-2349-11ea-b9e6-74d02b9c93aa,Johns Hopkins University,1491859635,Mathematics,3.4048784688586697
1725,ccb112af-2349-11ea-b91b-74d02b9c93aa,Lund University,1379989813,Electrical Engineering,3.169525252127812
1726,ccb112af-2349-11ea-b91b-74d02b9c93aa,University of Iceland,784851449,Electrical Engineering,2.819261153001756
1727,ccb112b0-2349-11ea-a70a-74d02b9c93aa,University of Science and Technology of China,1576864016,Centre for Distance Engineering Education Programme (CDEEP),2.458526812383089
1728,ccb112b1-2349-11ea-9a1a-74d02b9c93aa,University of Warsaw,1146754688,Centre for Bioengineering (WRCB),3.7942380452129054
1729,ccb112b1-2349-11ea-9a1a-74d02b9c93aa,National Tsing Hua University,921583260,Centre for Bioengineering (WRCB),3.3605008908389697
1730,ccb112b2-2349-11ea-8fbd-74d02b9c93aa,Showa University,1576864016,Sophisticated Analytical Instrument Facility (SAIF),3.6401854865315832
1731,ccb112b2-2349-11ea-8fbd-74d02b9c93aa,Erasmus University Rotterdam,1576864016,Sophisticated Analytical Instrument Facility (SAIF),3.7285474355903294
1732,ccb112b3-2349-11ea-a0b3-74d02b9c93aa,Chung-Ang University,1444574093,Centre for Bioengineering (WRCB),2.0651491997790123
1733,ccb112b4-2349-11ea-8af3-74d02b9c93aa,University of Bonn,1500753431,Energy Science and Engineering,3.9647841775138377
1734,ccb112b5-2349-11ea-b96e-74d02b9c93aa,National Chung Cheng University,1472193594,Biosciences and Bioengineering,2.8009060742236156
1735,ccb112b5-2349-11ea-b96e-74d02b9c93aa,Instituto Superior Técnico Lisboa,1534027407,National Center of Excellence in Technology for Internal Security (NCETIS),3.9785954470187335
1738,ccb112b8-2349-11ea-8e6b-74d02b9c93aa,Rio de Janeiro State University (UERJ),1407020624,Centre for Bioengineering (WRCB),2.899827087558564
1739,ccb112b8-2349-11ea-8e6b-74d02b9c93aa,University of Warwick,1455036087,Centre for Bioengineering (WRCB),2.636874298179433
1740,ccb112b9-2349-11ea-b867-74d02b9c93aa,University of Münster,1233781853,Civil Engineering,3.525761240117588
1741,ccb112ba-2349-11ea-b10d-74d02b9c93aa,University of Bath,1556711390,Centre for Formal Design and Verification of Software (CFDVS),2.9773563434261225
1742,ccb112ba-2349-11ea-b10d-74d02b9c93aa,University of the Basque Country,1477234366,Centre for Formal Design and Verification of Software (CFDVS),1.8831813798540813
1743,ccb112ba-2349-11ea-b10d-74d02b9c93aa,Vanderbilt University,1447930489,Centre for Bioengineering (WRCB),3.310759489288208
1744,ccb112bb-2349-11ea-8c0f-74d02b9c93aa,Michigan State University,1548606039,Energy Science and Engineering,3.5195806466899984
1745,ccb112bc-2349-11ea-a446-74d02b9c93aa,Wake Forest University,1271505170,Aerospace Engineering,2.252477096587379
1746,ccb112bc-2349-11ea-a446-74d02b9c93aa,Northeastern University,1433465243,Centre of Studies in Resources Engineering (CSRE),2.178657691080395
1747,ccb112bc-2349-11ea-a446-74d02b9c93aa,Heriot-Watt University,1399192183,Centre of Studies in Resources Engineering (CSRE),3.6278821991070282
1748,ccb112bd-2349-11ea-8b23-74d02b9c93aa,University of Macau,1556189494,Centre for Distance Engineering Education Programme (CDEEP),2.89691152082065
1749,ccb112bd-2349-11ea-8b23-74d02b9c93aa,Tokyo Metropolitan University,1525444099,Mathematics,3.3904522451717614
1750,ccb112bd-2349-11ea-8b23-74d02b9c93aa,University of Texas at Dallas,1573107541,Biosciences and Bioengineering,2.2084812861184333
1751,ccb112be-2349-11ea-b507-74d02b9c93aa,Tampere University of Technology,1376344049,Humanities & Social Science,2.442971369091367
1752,ccb112bf-2349-11ea-a5c1-74d02b9c93aa,Technion Israel Institute of Technology,1303346806,Centre for Environmental Science and Engineering (CESE),3.974494993746677
1753,ccb112c0-2349-11ea-b313-74d02b9c93aa,National Yang-Ming University,1245019620,Industrial Design Centre,2.643135406255141
1754,ccb112c0-2349-11ea-b313-74d02b9c93aa,Technical University of Darmstadt,1253267719,Industrial Design Centre,3.8358685773669294
1755,ccb112c1-2349-11ea-a3ef-74d02b9c93aa,University of Seoul,1415849738,Centre for Aerospace Systems Design and Engineering (CASDE),3.312175153610643
1756,ccb112c1-2349-11ea-a3ef-74d02b9c93aa,University of Calcutta,1266007370,National Centre for Mathematics (NCM),3.8172728959537854
1757,ccb112c1-2349-11ea-a3ef-74d02b9c93aa,Aristotle University of Thessaloniki,1417339231,Earth Sciences,3.2384139336552806
1758,ccb112c2-2349-11ea-a25f-74d02b9c93aa,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),1572618352,Centre for Technology Alternatives for Rural Areas (CTARA),3.4613299887925137
1759,ccb112c2-2349-11ea-a25f-74d02b9c93aa,Ehime University,1575834286,Industrial Engineering and Operations Research (IEOR),3.5169225848817542
1760,ccb112c3-2349-11ea-bbc7-74d02b9c93aa,Loughborough University,1148080586,Centre for Formal Design and Verification of Software (CFDVS),3.192277525088433
1761,ccb112c3-2349-11ea-bbc7-74d02b9c93aa,Sharif University of Technology,1236163870,Centre for Formal Design and Verification of Software (CFDVS),2.8582724091611444
1766,ccb1390a-2349-11ea-b0ac-74d02b9c93aa,Federal University of Minas Gerais,1504904296,Centre for Policy Studies (CPS),2.474759024742143
1767,ccb1390a-2349-11ea-b0ac-74d02b9c93aa,Florida International University,863684672,Aerospace Engineering,3.1437423887447227
1768,ccb1390a-2349-11ea-b0ac-74d02b9c93aa,"University of Chemistry and Technology, Prague",1012300709,Chemical Engineering,3.4582984015046807
1769,ccb1390b-2349-11ea-815e-74d02b9c93aa,Sapienza University of Rome,1351077127,Industrial Design Centre,3.1893760214454767
1770,ccb1390b-2349-11ea-815e-74d02b9c93aa,University of Groningen,1292602518,Industrial Design Centre,3.1789510716638167
1771,ccb1390b-2349-11ea-815e-74d02b9c93aa,National University of Córdoba,1099379178,Chemistry,3.3560470648226515
1772,ccb1390c-2349-11ea-84b3-74d02b9c93aa,Pontifical Catholic University of Rio Grande do Sul (PUCRS),1503763979,Center for Learning and Teaching (PPCCLT),2.3546135172014653
1773,ccb1390c-2349-11ea-84b3-74d02b9c93aa,National Yang-Ming University,1201492918,Center for Learning and Teaching (PPCCLT),3.9365365768387273
1775,ccb1390e-2349-11ea-a8d9-74d02b9c93aa,Virginia Polytechnic Institute and State University,917815201,Biosciences and Bioengineering,2.2751331009692204
1776,ccb1390f-2349-11ea-b1bd-74d02b9c93aa,National Taipei University of Technology,1278822043,Center for Learning and Teaching (PPCCLT),2.1784731683214837
1777,ccb13910-2349-11ea-b4c7-74d02b9c93aa,Medical University of Vienna,1119076281,Centre for Formal Design and Verification of Software (CFDVS),3.5622694133986386
1778,ccb13910-2349-11ea-b4c7-74d02b9c93aa,Charles University in Prague,1100384509,Centre for Formal Design and Verification of Software (CFDVS),2.2596787696971874
1780,ccb13912-2349-11ea-ba68-74d02b9c93aa,Murdoch University,1568273918,Chemical Engineering,3.867095461784735
1781,ccb13912-2349-11ea-ba68-74d02b9c93aa,University of Notre Dame,1562822551,Chemical Engineering,3.23988407204153
1783,ccb13914-2349-11ea-adcf-74d02b9c93aa,University of Huddersfield,1271957115,Climate Studies,2.771896265651036
1784,ccb13914-2349-11ea-adcf-74d02b9c93aa,University of Cergy-Pontoise,1248847097,Climate Studies,1.853926149493616
1785,ccb13914-2349-11ea-adcf-74d02b9c93aa,École Polytechnique,1200687406,Centre for Formal Design and Verification of Software (CFDVS),2.3914591305237027
1786,ccb13915-2349-11ea-99bc-74d02b9c93aa,National Research Nuclear University MePhI,1568184844,Chemical Engineering,2.6253282964464772
1787,ccb13916-2349-11ea-8c6d-74d02b9c93aa,Stanford University,1331940711,Electrical Engineering,2.6482269255722484
1788,ccb13917-2349-11ea-b114-74d02b9c93aa,Novosibirsk State University,1011829831,Chemical Engineering,3.746748774091004
1789,ccb13917-2349-11ea-b114-74d02b9c93aa,University of Bradford,1433728552,Chemical Engineering,2.687808172291544
1790,ccb13918-2349-11ea-b6c4-74d02b9c93aa,University of Jordan,1529058379,Humanities & Social Science,2.12343386129109
1791,ccb13918-2349-11ea-b6c4-74d02b9c93aa,Sun Yat-sen University,1243009528,Humanities & Social Science,2.825101331463648
1792,ccb13918-2349-11ea-b6c4-74d02b9c93aa,Oregon State University,1310716874,Humanities & Social Science,2.002204685328294
1793,ccb13919-2349-11ea-90cf-74d02b9c93aa,Hong Kong Baptist University,1384857859,Energy Science and Engineering,2.8355585777700334
1794,ccb13919-2349-11ea-90cf-74d02b9c93aa,Temple University,1514060399,Energy Science and Engineering,2.862198010704516
1795,ccb13919-2349-11ea-90cf-74d02b9c93aa,University of Florence,1462461318,Chemistry,3.0069797207311666
1796,ccb1391a-2349-11ea-b1bb-74d02b9c93aa,University of Sheffield,1505271129,Aerospace Engineering,2.3643729660420454
1797,ccb1391a-2349-11ea-b1bb-74d02b9c93aa,Alexandria University,1538600640,Aerospace Engineering,3.6711677412678414
1798,ccb1391a-2349-11ea-b1bb-74d02b9c93aa,University of Debrecen,1524368839,Aerospace Engineering,3.2870114070500067
1799,ccb1391b-2349-11ea-bfc1-74d02b9c93aa,V.N. Karazin Kharkiv National University,1349338534,Chemistry,1.9877919757952809
1800,ccb1391b-2349-11ea-bfc1-74d02b9c93aa,Konkuk University,1253728016,Computer Centre (CC),3.799498075647744
1801,ccb1391c-2349-11ea-ab61-74d02b9c93aa,Medical University of Vienna,1542387435,Metallurgical Engineering & Materials Science,2.697875365040015
1802,ccb1391c-2349-11ea-ab61-74d02b9c93aa,Norwegian University of Science and Technology,1548614960,Metallurgical Engineering & Materials Science,3.6006371461230025
1805,ccb1391f-2349-11ea-b9c0-74d02b9c93aa,National Research Nuclear University MePhI,1491741457,Industrial Design Centre,3.4530468933291854
1807,ccb13921-2349-11ea-9f2f-74d02b9c93aa,University of Georgia,1576864016,Centre of Studies in Resources Engineering (CSRE),3.3797442883257443
1808,ccb13921-2349-11ea-9f2f-74d02b9c93aa,University of St Gallen,1576864016,Centre of Studies in Resources Engineering (CSRE),3.8862921400970247
1809,ccb13922-2349-11ea-82d3-74d02b9c93aa,National Chengchi University,1576864016,Chemistry,1.8302266519696884
1810,ccb13922-2349-11ea-82d3-74d02b9c93aa,Capital Medical University,1576864016,Centre for Entrepreneurship (DSCE),2.282391749610837
1811,ccb13922-2349-11ea-82d3-74d02b9c93aa,Sophia University,1576864016,Centre for Formal Design and Verification of Software (CFDVS),3.5085320574363488
1812,ccb13923-2349-11ea-8ecb-74d02b9c93aa,Chonbuk National University,1509801062,Systems and Control Engineering,2.051115243436593
1813,ccb13924-2349-11ea-b10f-74d02b9c93aa,University of Exeter,1483012126,Sophisticated Analytical Instrument Facility (SAIF),3.5180218829618672
1814,ccb13924-2349-11ea-b10f-74d02b9c93aa,Norwegian University of Science and Technology,1372152498,Centre for Formal Design and Verification of Software (CFDVS),3.0654642603296987
1815,ccb13925-2349-11ea-8f57-74d02b9c93aa,University of Aberdeen,1518471072,Mathematics,3.79884882982564
1816,ccb13925-2349-11ea-8f57-74d02b9c93aa,Columbia University,1402947957,Earth Sciences,1.823323488775635
1817,ccb13925-2349-11ea-8f57-74d02b9c93aa,University of Cagliari,1385804150,National Centre for Aerospace Innovation and Research (NCAIR),3.750430031120557
1820,ccb13928-2349-11ea-a48f-74d02b9c93aa,Lund University,1568409302,Center for Learning and Teaching (PPCCLT),2.284834354781047
1821,ccb13928-2349-11ea-a48f-74d02b9c93aa,University of Regina,1566627367,Center for Learning and Teaching (PPCCLT),2.6488178394952206
1822,ccb13928-2349-11ea-a48f-74d02b9c93aa,Loughborough University,1567251068,Center for Learning and Teaching (PPCCLT),3.688425756809085
1823,ccb13929-2349-11ea-a84f-74d02b9c93aa,University of Navarra,1576864016,Biosciences and Bioengineering,2.337290106909026
1824,ccb13929-2349-11ea-a84f-74d02b9c93aa,University of Brasília,1576864016,Biosciences and Bioengineering,2.7927988510597537
1825,ccb13929-2349-11ea-a84f-74d02b9c93aa,Indian Institute of Science,1576864016,Biosciences and Bioengineering,2.3705595475683627
1826,ccb1392a-2349-11ea-994d-74d02b9c93aa,Shantou University,965039324,Centre for Distance Engineering Education Programme (CDEEP),2.996443219107925
1827,ccb1392a-2349-11ea-994d-74d02b9c93aa,Saint Louis University,961943118,Centre for Distance Engineering Education Programme (CDEEP),3.3877041546392226
1828,ccb1392a-2349-11ea-994d-74d02b9c93aa,University of Porto,1108119338,Electrical Engineering,2.9180711163888446
1829,ccb1392b-2349-11ea-84b9-74d02b9c93aa,National Autonomous University of Mexico,1498542118,Climate Studies,2.8607854261941457
1830,ccb1392c-2349-11ea-9338-74d02b9c93aa,Qatar University,1197917851,Industrial Engineering and Operations Research (IEOR),3.6888910198711264
1831,ccb1392c-2349-11ea-9338-74d02b9c93aa,University of Essex,1401551596,Industrial Engineering and Operations Research (IEOR),3.708987943766605
